Index;Year;Rank_Order;LocID;Location;Notes;ISO3_Code;ISO2_Code;City_Code;City_Name;Capital;PWCent_Latitude;PWCent_Longitude;Population;Pop_plausibility;Land_area_km2;Built-up_area_km2
260;1985;60;356;India;;IND;IN;9603;Kanpur;0;26,46;80,35;2.612;Moderate;217;45
261;1985;61;380;Italy;;ITA;IT;1848;Milan;0;45,51;9,19;2.583;High;488;105
262;1985;62;860;Uzbekistan;;UZB;UZ;3082;Toshkent (Tashkent);1;41,24;69,26;2.545;Moderate;432;96
263;1985;63;36;Australia;33;AUS;AU;2139;Sydney;0;-33,86;151,08;2.536;Moderate;1095;227
264;1985;64;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,93;79,90;2.534;Moderate;690;81
265;1985;65;124;Canada;;CAN;CA;2925;Toronto;0;43,70;-79,47;2.518;Moderate;876;189
266;1985;66;840;United States of America;32;USA;US;1233;San Francisco;0;37,81;-122,66;2.463;Moderate;829;207
267;1985;67;702;Singapore;;SGP;SG;165;Singapore;1;1,34;103,85;2.434;High;337;62
268;1985;68;724;Spain;25;ESP;ES;5068;Barcelona;0;41,42;2,15;2.416;Moderate;261;62
269;1985;69;156;China;5;CHN;CN;12032;Wenzhou;0;27,97;120,66;2.411;High;335;33
270;1985;70;804;Ukraine;15;UKR;UA;2178;Kyiv (Kiev);1;50,45;30,52;2.400;Moderate;341;53
271;1985;71;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;2.377;High;285;36
272;1985;72;156;China;5;CHN;CN;9948;Changchun;0;43,88;125,30;2.354;Moderate;197;49
273;1985;73;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;2.347;Moderate;301;52
274;1985;74;408;Dem. People's Republic of Korea;;PRK;KP;3737;P'y?ngyang (Pyongyang);1;39,03;125,75;2.343;Low;186;29
275;1985;75;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,30;2.341;High;380;59
276;1985;76;484;Mexico;;MEX;MX;6218;Monterrey;0;25,71;-100,30;2.320;Moderate;489;94
277;1985;77;356;India;;IND;IN;9765;Kochi;0;10,34;76,24;2.310;High;516;50
278;1985;78;76;Brazil;;BRA;BR;8535;Recife;0;-8,05;-34,92;2.302;High;443;53
279;1985;79;170;Colombia;;COL;CO;2525;Medellín;0;6,25;-75,58;2.259;Moderate;206;38
280;1985;80;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,38;15,32;2.247;High;323;122
281;1985;81;826;United Kingdom;21;GBR;GB;3979;Birmingham;0;52,50;-1,96;2.218;High;635;137
282;1985;82;156;China;5;CHN;CN;8833;Chongqing;0;29,55;106,52;2.205;High;308;38
283;1985;83;156;China;5;CHN;CN;9738;Harbin;0;45,74;126,66;2.144;High;277;57
284;1985;84;380;Italy;;ITA;IT;4156;Roma (Rome);1;41,89;12,51;2.140;High;387;66
285;1985;85;792;Türkiye;;TUR;TR;1069;Izmir;0;38,42;27,14;2.117;Moderate;231;42
286;1985;86;76;Brazil;;BRA;BR;7802;Belo Horizonte;0;-19,90;-43,99;2.116;Moderate;499;128
287;1985;87;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,37;91,81;2.110;Moderate;254;30
288;1985;88;826;United Kingdom;21;GBR;GB;3388;Manchester;0;53,49;-2,25;2.096;High;703;124
289;1985;89;360;Indonesia;;IDN;ID;7035;Yogyakarta;0;-7,77;110,45;2.083;High;471;66
290;1985;90;156;China;5;CHN;CN;8371;Xi'an;0;34,25;108,95;2.065;High;329;75
291;1985;91;356;India;;IND;IN;10447;Varanasi;0;25,31;83,01;2.058;Moderate;165;22
292;1985;92;156;China;5;CHN;CN;11254;Nanjing;0;32,04;118,77;2.056;High;307;46
293;1985;93;410;Republic of Korea;;KOR;KR;2915;Daegu;0;35,86;128,60;2.045;Moderate;217;48
294;1985;94;36;Australia;33;AUS;AU;1634;Melbourne;0;-37,82;145,06;2.003;Moderate;955;233
295;1985;95;392;Japan;;JPN;JP;884;Fukuoka;0;33,59;130,43;2.000;High;407;86
296;1985;96;642;Romania;;ROU;RO;2329;Bucure?ti (Bucharest);1;44,43;26,10;1.995;Moderate;216;47
297;1985;97;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,02;105,83;1.975;High;301;37
298;1985;98;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,77;32,42;1.960;High;510;156
299;1985;99;214;Dominican Republic;;DOM;DO;1455;Santo Domingo;1;18,48;-69,94;1.952;High;269;58
300;1985;100;840;United States of America;32;USA;US;8270;Philadelphia;0;39,98;-75,16;1.938;High;514;106
301;1990;1;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,66;28.589;High;4752;1.145
302;1990;2;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,32;106,83;19.744;High;3304;625
303;1990;3;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,51;126,95;16.913;Moderate;1357;258
304;1990;4;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,44;-99,11;15.602;High;1823;502
305;1990;5;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;15.263;High;1896;489
306;1990;6;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;15.001;Moderate;2178;552
307;1990;7;356;India;;IND;IN;11821;Kolkata;0;22,60;88,36;14.841;Moderate;1333;195
308;1990;8;608;Philippines;;PHL;PH;2369;Manila;1;14,59;121,02;13.905;High;1794;286
309;1990;9;356;India;;IND;IN;7945;Mumbai;0;19,11;72,88;12.791;Low;613;88
310;1990;10;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,93;12.013;High;2462;545
311;1990;11;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,06;31,27;11.676;High;927;180
312;1990;12;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;11.581;High;1242;303
313;1990;13;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,60;90,62;10.966;High;1512;133
314;1990;14;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,50;10.434;High;1720;478
315;1990;15;840;United States of America;32;USA;US;1725;Los Angeles;0;33,98;-118,14;10.244;Moderate;3224;969
316;1990;16;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;10.170;Moderate;1330;209
317;1990;17;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,02;28,97;8.765;Moderate;897;172
318;1990;18;250;France;26;FRA;FR;2994;Paris;1;48,85;2,35;8.058;High;1300;303
319;1990;19;586;Pakistan;;PAK;PK;2578;Karachi;0;24,89;67,06;7.977;High;606;122
320;1990;20;156;China;5;CHN;CN;11738;Shanghai;0;31,22;121,44;7.783;High;1208;191
321;1990;21;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;7.269;High;1151;217
322;1990;22;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;7.141;High;1568;340
323;1990;23;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,03;121,49;6.841;Moderate;745;132
324;1990;24;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,67;51,34;6.650;High;741;169
325;1990;25;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;6.616;High;957;203
326;1990;26;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;6.343;Moderate;1202;219
327;1990;27;356;India;;IND;IN;10747;Chennai;0;13,06;80,22;6.323;Moderate;501;75
328;1990;28;586;Pakistan;;PAK;PK;8021;Lahore;0;31,55;74,29;6.219;High;518;123
329;1990;29;392;Japan;;JPN;JP;5245;Nagoya;0;35,17;136,92;6.200;Moderate;1728;440
330;1990;30;566;Nigeria;;NGA;NG;1265;Lagos;0;6,56;3,31;5.763;Moderate;806;258
331;1990;31;604;Peru;;PER;PE;1987;Lima;1;-12,06;-77,02;5.487;High;672;189
332;1990;32;356;India;;IND;IN;9913;Hyderabad;0;17,41;78,48;5.084;High;518;99
333;1990;33;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,92;107,62;5.060;High;718;127
334;1990;34;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,37;112,70;5.035;High;979;162
335;1990;35;170;Colombia;;COL;CO;3883;Bogotá;1;4,64;-74,11;4.923;Moderate;410;108
336;1990;36;356;India;;IND;IN;9949;Bengaluru;0;12,99;77,57;4.442;High;265;66
337;1990;37;152;Chile;;CHL;CL;2380;Santiago;1;-33,48;-70,65;4.258;High;582;123
338;1990;38;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;4.241;Moderate;464;87
339;1990;39;156;China;5;CHN;CN;11306;Guangzhou;0;23,06;113,31;4.135;Moderate;838;124
340;1990;40;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,59;4.043;High;261;66
341;1990;41;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,05;4.035;High;513;54
342;1990;42;156;China;5;CHN;CN;10098;Shenyang;0;41,79;123,39;4.002;Moderate;319;80
343;1990;43;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,94;3.843;Moderate;341;58
344;1990;44;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,81;106,69;3.806;Moderate;725;89
345;1990;45;410;Republic of Korea;;KOR;KR;3878;Busan;0;35,16;129,06;3.759;Low;365;58
346;1990;46;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,32;114,18;3.583;Low;201;20
347;1990;47;840;United States of America;32;USA;US;7747;Chicago;0;41,87;-87,71;3.448;Moderate;883;241
348;1990;48;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;3.411;Moderate;418;80
349;1990;49;356;India;;IND;IN;8616;Pune;0;18,54;73,85;3.352;High;374;37
350;1990;50;276;Germany;;DEU;DE;5576;Berlin;1;52,50;13,40;3.328;High;650;125
351;1990;51;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;3.306;High;541;139
352;1990;52;300;Greece;;GRC;GR;833;Athína (Athens);1;37,99;23,73;3.264;Moderate;398;106
353;1990;53;484;Mexico;;MEX;MX;3099;Guadalajara;0;20,67;-103,34;3.119;High;465;119
354;1990;54;124;Canada;;CAN;CA;2925;Toronto;0;43,71;-79,47;3.103;Moderate;1027;212
355;1990;55;104;Myanmar;;MMR;MM;5433;Yangon;0;16,86;96,15;3.068;High;428;60
356;1990;56;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,38;15,32;3.056;High;328;127
357;1990;57;156;China;5;CHN;CN;9414;Tianjin;0;39,13;117,19;3.003;High;306;69
358;1990;58;360;Indonesia;;IDN;ID;1806;Medan;0;3,60;98,66;2.960;High;482;102
359;1990;59;364;Iran (Islamic Republic of);;IRN;IR;7072;Mashhad;0;36,34;59,49;2.929;Moderate;342;56
360;1990;60;356;India;;IND;IN;9603;Kanpur;0;26,46;80,34;2.914;Moderate;231;48
361;1990;61;144;Sri Lanka;;LKA;LK;615;Sri Jayawardenepura Kotte - Colombo;1;6,92;79,91;2.859;Moderate;796;98
362;1990;62;356;India;;IND;IN;9765;Kochi;0;10,36;76,25;2.853;High;685;69
363;1990;63;862;Venezuela (Bolivarian Republic of);;VEN;VE;3791;Caracas;1;10,48;-66,89;2.843;Moderate;278;43
364;1990;64;156;China;5;CHN;CN;8371;Xi'an;0;34,25;108,95;2.796;High;393;84
365;1990;65;276;Germany;;DEU;DE;675;Essen;0;51,49;6,98;2.795;High;869;148
366;1990;66;380;Italy;;ITA;IT;4726;Naples;0;40,86;14,31;2.792;High;517;103
367;1990;67;860;Uzbekistan;;UZB;UZ;3082;Toshkent (Tashkent);1;41,24;69,26;2.784;Moderate;463;105
368;1990;68;156;China;5;CHN;CN;11254;Nanjing;0;32,04;118,77;2.768;High;393;55
369;1990;69;729;Sudan;;SDN;SD;4325;Al-Khar??m (Khartoum);1;15,61;32,52;2.748;High;599;170
370;1990;70;156;China;5;CHN;CN;10474;Wuhan;0;30,57;114,30;2.747;High;401;63
371;1990;71;156;China;5;CHN;CN;9948;Changchun;0;43,88;125,30;2.728;Moderate;227;54
372;1990;72;36;Australia;33;AUS;AU;2139;Sydney;0;-33,86;151,08;2.715;Moderate;1112;237
373;1990;73;156;China;5;CHN;CN;12032;Wenzhou;0;27,96;120,67;2.710;High;423;40
374;1990;74;702;Singapore;;SGP;SG;165;Singapore;1;1,34;103,85;2.690;High;338;65
375;1990;75;504;Morocco;;MAR;MA;2076;Casablanca;0;33,58;-7,54;2.669;High;299;38
376;1990;76;484;Mexico;;MEX;MX;6218;Monterrey;0;25,71;-100,30;2.661;High;508;100
377;1990;77;408;Dem. People's Republic of Korea;;PRK;KP;3737;P'y?ngyang (Pyongyang);1;39,03;125,75;2.648;Low;206;31
378;1990;78;840;United States of America;32;USA;US;1233;San Francisco;0;37,81;-122,66;2.644;Moderate;859;216
379;1990;79;76;Brazil;;BRA;BR;7802;Belo Horizonte;0;-19,90;-43,99;2.580;Moderate;535;134
380;1990;80;156;China;5;CHN;CN;8833;Chongqing;0;29,55;106,52;2.573;High;322;42
381;1990;81;804;Ukraine;15;UKR;UA;2178;Kyiv (Kiev);1;50,45;30,52;2.566;Moderate;349;58
382;1990;82;76;Brazil;;BRA;BR;8535;Recife;0;-8,05;-34,92;2.562;High;450;56
383;1990;83;380;Italy;;ITA;IT;1848;Milan;0;45,51;9,19;2.545;High;488;106
384;1990;84;724;Spain;25;ESP;ES;5068;Barcelona;0;41,42;2,15;2.502;Moderate;264;63
385;1990;85;50;Bangladesh;;BGD;BD;7537;Chattogram;0;22,37;91,81;2.451;Moderate;276;33
386;1990;86;384;Côte d'Ivoire;;CIV;CI;3439;Abidjan;1;5,36;-4,02;2.390;Moderate;357;93
387;1990;87;792;Türkiye;;TUR;TR;1069;Izmir;0;38,42;27,14;2.369;Moderate;238;43
388;1990;88;410;Republic of Korea;;KOR;KR;2915;Daegu;0;35,86;128,59;2.360;Moderate;247;52
389;1990;89;170;Colombia;;COL;CO;2525;Medellín;0;6,25;-75,58;2.355;Moderate;210;39
390;1990;90;356;India;;IND;IN;9717;Lucknow;0;26,86;80,96;2.313;High;213;42
391;1990;91;156;China;5;CHN;CN;9738;Harbin;0;45,74;126,66;2.312;High;296;61
392;1990;92;380;Italy;;ITA;IT;4156;Roma (Rome);1;41,89;12,51;2.245;Moderate;389;67
393;1990;93;156;China;5;CHN;CN;11700;Hangzhou;0;30,48;120,18;2.227;Moderate;507;51
394;1990;94;356;India;;IND;IN;10447;Varanasi;0;25,31;83,01;2.223;Moderate;183;26
395;1990;95;360;Indonesia;;IDN;ID;7035;Yogyakarta;0;-7,77;110,45;2.200;High;523;79
396;1990;96;826;United Kingdom;21;GBR;GB;3979;Birmingham;0;52,50;-1,96;2.198;High;635;141
397;1990;97;156;China;5;CHN;CN;10990;Hefei;0;31,84;117,27;2.180;High;271;36
398;1990;98;704;Viet Nam;;VNM;VN;1975;Hà N?i (Hanoi);1;21,01;105,84;2.175;High;334;44
399;1990;99;36;Australia;33;AUS;AU;1634;Melbourne;0;-37,82;145,06;2.168;Moderate;992;245
400;1990;100;458;Malaysia;9;MYS;MY;1629;Kuala Lumpur;1;3,10;101,65;2.155;Moderate;653;125
401;1995;1;392;Japan;;JPN;JP;6030;T?ky? (Tokyo);1;35,67;139,66;29.222;High;4877;1.218
402;1995;2;360;Indonesia;;IDN;ID;5590;Jakarta;1;-6,33;106,83;22.421;High;3619;706
403;1995;3;410;Republic of Korea;;KOR;KR;332;Seoul;1;37,50;126,95;17.839;Moderate;1569;291
404;1995;4;484;Mexico;;MEX;MX;5439;Ciudad de México (Mexico City);1;19,44;-99,11;16.617;High;1881;519
405;1995;5;356;India;;IND;IN;11821;Kolkata;0;22,60;88,36;16.321;Moderate;1415;219
406;1995;6;608;Philippines;;PHL;PH;2369;Manila;1;14,59;121,02;16.294;High;1930;320
407;1995;7;76;Brazil;;BRA;BR;7303;São Paulo;0;-23,58;-46,60;16.047;High;1918;526
408;1995;8;392;Japan;;JPN;JP;4490;Osaka;0;34,72;135,48;15.099;High;2238;579
409;1995;9;356;India;;IND;IN;8364;New Delhi;1;28,62;77,22;14.496;High;1411;343
410;1995;10;356;India;;IND;IN;7945;Mumbai;0;19,11;72,88;14.385;Low;644;102
411;1995;11;818;Egypt;;EGY;EG;4435;Al-Qahirah (Cairo);1;30,06;31,27;13.928;High;1080;208
412;1995;12;50;Bangladesh;;BGD;BD;6249;Dhaka;1;23,61;90,61;13.683;Moderate;1827;157
413;1995;13;840;United States of America;32;USA;US;8354;New York City;0;40,74;-73,93;12.534;High;2500;565
414;1995;14;32;Argentina;;ARG;AR;4459;Buenos Aires;1;-34,65;-58,50;11.067;High;1810;521
415;1995;15;840;United States of America;32;USA;US;1725;Los Angeles;0;33,99;-118,13;10.701;Moderate;3313;1.015
416;1995;16;156;China;5;CHN;CN;11738;Shanghai;0;31,22;121,44;10.567;High;1625;263
417;1995;17;643;Russian Federation;;RUS;RU;2485;Moskva (Moscow);1;55,75;37,64;10.386;Moderate;1405;228
418;1995;18;792;Türkiye;;TUR;TR;2626;Istanbul;0;41,02;28,97;9.801;Moderate;1011;193
419;1995;19;586;Pakistan;;PAK;PK;2578;Karachi;0;24,90;67,06;9.458;High;626;135
420;1995;20;156;China;5;CHN;CN;11306;Guangzhou;0;23,02;113,36;9.102;Moderate;2008;294
421;1995;21;250;France;26;FRA;FR;2994;Paris;1;48,85;2,36;8.224;High;1310;314
422;1995;22;156;China;5;CHN;CN;9020;Beijing;1;39,93;116,37;7.970;High;1072;238
423;1995;23;76;Brazil;;BRA;BR;7935;Rio de Janeiro;0;-22,85;-43,37;7.799;High;1179;246
424;1995;24;158;China, Taiwan Province of China;8;TWN;TW;12128;Taipei;1;25,03;121,48;7.432;Moderate;812;149
425;1995;25;826;United Kingdom;21;GBR;GB;5938;London;1;51,51;-0,13;7.388;High;1570;349
426;1995;26;764;Thailand;;THA;TH;2286;Krung Thep Maha Nakhon (Bangkok);1;13,76;100,55;7.207;Moderate;1448;280
427;1995;27;586;Pakistan;;PAK;PK;8021;Lahore;0;31,55;74,29;7.095;High;612;142
428;1995;28;356;India;;IND;IN;10747;Chennai;0;13,05;80,21;6.911;High;641;97
429;1995;29;566;Nigeria;;NGA;NG;1265;Lagos;0;6,57;3,31;6.887;Moderate;836;270
430;1995;30;364;Iran (Islamic Republic of);;IRN;IR;5264;Tehr?n (Tehran);1;35,67;51,34;6.780;High;752;182
431;1995;31;392;Japan;;JPN;JP;5245;Nagoya;0;35,17;136,92;6.570;Moderate;1828;469
432;1995;32;604;Peru;;PER;PE;1987;Lima;1;-12,05;-77,01;6.273;High;758;211
433;1995;33;356;India;;IND;IN;9913;Hyderabad;0;17,41;78,48;5.749;High;583;122
434;1995;34;360;Indonesia;;IDN;ID;5991;Bandung;0;-6,92;107,63;5.724;Moderate;779;140
435;1995;35;170;Colombia;;COL;CO;3883;Bogotá;1;4,64;-74,11;5.579;Moderate;430;114
436;1995;36;360;Indonesia;;IDN;ID;7728;Surabaya;0;-7,38;112,69;5.393;High;1044;175
437;1995;37;356;India;;IND;IN;9949;Bengaluru;0;13,00;77,57;5.183;High;316;79
438;1995;38;704;Viet Nam;;VNM;VN;5435;Ho Chi Minh City;0;10,81;106,69;4.927;Moderate;936;143
439;1995;39;156;China;5;CHN;CN;6602;Chengdu;0;30,67;104,05;4.899;High;691;88
440;1995;40;152;Chile;;CHL;CL;2380;Santiago;1;-33,49;-70,65;4.751;High;629;138
441;1995;41;356;India;;IND;IN;6408;Ahmedabad;0;23,02;72,60;4.558;High;278;74
442;1995;42;156;China;5;CHN;CN;10098;Shenyang;0;41,79;123,39;4.304;Moderate;345;89
443;1995;43;180;Democratic Republic of the Congo;;COD;CD;1854;Kinshasa;1;-4,38;15,33;4.254;Moderate;373;137
444;1995;44;818;Egypt;;EGY;EG;275;Alexandria;0;31,19;29,95;4.091;Moderate;358;63
445;1995;45;643;Russian Federation;;RUS;RU;568;Saint Petersburg;0;59,93;30,34;4.071;Moderate;463;91
446;1995;46;344;China, Hong Kong SAR;6;HKG;HK;11566;Tamar (Hong Kong);1;22,32;114,18;3.975;Low;205;21
447;1995;47;156;China;5;CHN;CN;10474;Wuhan;0;30,56;114,30;3.969;High;488;75
448;1995;48;356;India;;IND;IN;8616;Pune;0;18,54;73,86;3.814;High;424;53
449;1995;49;410;Republic of Korea;;KOR;KR;3878;Busan;0;35,16;129,06;3.754;Low;353;59
450;1995;50;368;Iraq;;IRQ;IQ;3303;Baghd?d (Baghdad);1;33,34;44,39;3.750;High;556;147
451;1995;51;156;China;5;CHN;CN;8833;Chongqing;0;29,55;106,52;3.691;Moderate;372;51
452;1995;52;724;Spain;25;ESP;ES;3440;Madrid;1;40,41;-3,71;3.623;Moderate;444;89
